OG,Branch,K,Relaxation Parameter (K),p-value
OG0003410.json,Node3,2.324672784574144,1.123554846452554,0.7271222171952572
OG0003410.json,Node4,0.7230710404937486,1.123554846452554,0.7271222171952572
OG0003410.json,Node7,1.868943857012878,1.123554846452554,0.7271222171952572
OG0003410.json,Sym_irr,0.3007331330804776,1.123554846452554,0.7271222171952572
OG0003410.json,Sym_ret,0.2005368036262356,1.123554846452554,0.7271222171952572
OG0003410.json,Tre_spC0010,0.246803898284454,1.123554846452554,0.7271222171952572
OG0003411.json,Ast_eri,0.4236099280385573,1.001087852284322,1
OG0003411.json,Coc_sub,0.3569161543198524,1.001087852284322,1
OG0003411.json,Coc_vir,0.4283950784584292,1.001087852284322,1
OG0003411.json,Myr_bis,0.8960698894868189,1.001087852284322,1
OG0003411.json,Node2,0.355045640986783,1.001087852284322,1
OG0003411.json,Node3,0.3041099607496853,1.001087852284322,1
OG0003411.json,Node4,0.2649466205463448,1.001087852284322,1
OG0003411.json,Node7,0.2746302547673086,1.001087852284322,1
OG0003411.json,Sym_irr,0.5522452580719899,1.001087852284322,1
OG0003411.json,Sym_ret,0.5344966954933293,1.001087852284322,1
OG0003411.json,Tre_spC0010,0.5244920099274345,1.001087852284322,1
OG0003412.json,Ast_eri,0.8416159582777452,1.504899688736664,0.5381493579819685
OG0003412.json,Coc_sub,0.8355379444580457,1.504899688736664,0.5381493579819685
OG0003412.json,Coc_vir,1.159746917213496,1.504899688736664,0.5381493579819685
OG0003412.json,Myr_bis,0.695692120553009,1.504899688736664,0.5381493579819685
OG0003412.json,Node2,2.272246531492662,1.504899688736664,0.5381493579819685
OG0003412.json,Node3,0.3854920980411705,1.504899688736664,0.5381493579819685
OG0003412.json,Node4,0.2841285639892442,1.504899688736664,0.5381493579819685
OG0003412.json,Node7,1.173773349335848,1.504899688736664,0.5381493579819685
OG0003412.json,Sym_irr,0.5513615011441313,1.504899688736664,0.5381493579819685
OG0003412.json,Sym_ret,0.8962816148987688,1.504899688736664,0.5381493579819685
OG0003412.json,Tre_spC0010,0.8099042625615664,1.504899688736664,0.5381493579819685
OG0003413.json,Ast_eri,0.8603580988846645,1.321268358909375,0.1504858736676135
OG0003413.json,Coc_sub,0.9319970915145476,1.321268358909375,0.1504858736676135
OG0003413.json,Coc_vir,1.766148936717398,1.321268358909375,0.1504858736676135
OG0003413.json,Myr_bis,1.016213586537119,1.321268358909375,0.1504858736676135
OG0003413.json,Node2,0.9395473727421674,1.321268358909375,0.1504858736676135
OG0003413.json,Node3,1.668375437267769,1.321268358909375,0.1504858736676135
OG0003413.json,Node6,1.767997809351361,1.321268358909375,0.1504858736676135
OG0003413.json,Node8,1.087085946609873,1.321268358909375,0.1504858736676135
OG0003413.json,Sym_irr,1.703966443359697,1.321268358909375,0.1504858736676135
OG0003413.json,Sym_ret,1.742107173723464,1.321268358909375,0.1504858736676135
OG0003413.json,Tre_spC0010,0.9483521294627567,1.321268358909375,0.1504858736676135
OG0003414.json,Ast_eri,4.265207737358735,1.021087846181027,0.7948766560314523
OG0003414.json,Coc_sub,6.405125652536901,1.021087846181027,0.7948766560314523
OG0003414.json,Coc_vir,16.16863110227713,1.021087846181027,0.7948766560314523
OG0003414.json,Myr_bis,5.875768344980496,1.021087846181027,0.7948766560314523
OG0003414.json,Node2,0,1.021087846181027,0.7948766560314523
OG0003414.json,Node3,5.500169004212319,1.021087846181027,0.7948766560314523
OG0003414.json,Node4,2.174064032815658,1.021087846181027,0.7948766560314523
OG0003414.json,Node7,2.106077780746305,1.021087846181027,0.7948766560314523
OG0003414.json,Sym_irr,7.41221863438335,1.021087846181027,0.7948766560314523
OG0003414.json,Sym_ret,5.213063792923552,1.021087846181027,0.7948766560314523
OG0003414.json,Tre_spC0010,3.220337394248683,1.021087846181027,0.7948766560314523
OG0003415.json,Ast_eri,1.024080695158163,1.177755294942931,0.1708626794893899
OG0003415.json,Coc_sub,0.7989387238209041,1.177755294942931,0.1708626794893899
OG0003415.json,Coc_vir,1.22971870695724,1.177755294942931,0.1708626794893899
OG0003415.json,Myr_bis,1.381636816934164,1.177755294942931,0.1708626794893899
OG0003415.json,Node2,50,1.177755294942931,0.1708626794893899
OG0003415.json,Node3,2.202884491299149,1.177755294942931,0.1708626794893899
OG0003415.json,Node4,0.09403855799389388,1.177755294942931,0.1708626794893899
OG0003415.json,Node8,0.2268304619903396,1.177755294942931,0.1708626794893899
OG0003415.json,Sym_irr,0.1994929907928306,1.177755294942931,0.1708626794893899
OG0003415.json,Sym_ret,50,1.177755294942931,0.1708626794893899
OG0003415.json,Tre_spC0010,1.339756062840474,1.177755294942931,0.1708626794893899
OG0003419.json,Ast_eri,2.508304515540118,0.8801114839656495,0.678469631347081
OG0003419.json,Coc_sub,3.515611174685113,0.8801114839656495,0.678469631347081
OG0003419.json,Coc_vir,9.97463875968587,0.8801114839656495,0.678469631347081
OG0003419.json,Myr_bis,0.3523984812771051,0.8801114839656495,0.678469631347081
OG0003419.json,Node2,0.4805283117787614,0.8801114839656495,0.678469631347081
