gene_id,sequence_id,ENC,ENC_prime,GC1,GC2,GC3,GC12
OG0004602,6,46.433763573269346,48.69619949528358,0.6123488224061108,0.4723106301718651,0.6231699554423934,0.5423297262889879
OG0004603,0,41.83878246035367,49.39543910726444,0.6328725038402457,0.4961597542242704,0.7634408602150538,0.564516129032258
OG0004603,1,45.51310213512764,50.85536456677827,0.5908045977011495,0.5126436781609196,0.7402298850574713,0.5517241379310345
OG0004603,2,49.7721496891362,51.56283766189058,0.597165991902834,0.5445344129554657,0.645748987854251,0.5708502024291499
OG0004603,3,40.44630810857988,49.04632533703379,0.5982532751091703,0.5262008733624455,0.8231441048034935,0.5622270742358079
OG0004603,4,42.4042110077899,48.715679623606725,0.5940366972477065,0.5321100917431193,0.7637614678899083,0.5630733944954129
OG0004603,5,49.37844013337664,53.35507623094671,0.6078431372549019,0.5315904139433552,0.6884531590413943,0.5697167755991286
OG0004603,6,53.04898637370658,53.07499782001261,0.5971563981042654,0.5213270142180095,0.5402843601895735,0.5592417061611374
OG0004604,0,46.07812862436402,48.10371245469244,0.5606060606060606,0.3232323232323232,0.7373737373737375,0.4419191919191919
OG0004604,1,43.7126323631718,46.13082224058916,0.5606060606060606,0.33333333333333337,0.7424242424242424,0.44696969696969696
OG0004604,2,45.99114084200476,48.89399093596406,0.5786802030456852,0.3401015228426396,0.7157360406091371,0.4593908629441624
OG0004604,3,46.85926534118565,48.43262099040645,0.5606060606060606,0.3434343434343434,0.696969696969697,0.452020202020202
OG0004604,4,48.06621058416996,49.95453690631847,0.5577889447236182,0.35175879396984927,0.7135678391959799,0.4547738693467337
OG0004604,5,49.555678235686,49.4357107061655,0.5678391959798995,0.3668341708542714,0.5879396984924623,0.46733668341708545
OG0004604,6,52.7082364852407,51.97850316130645,0.5353535353535354,0.3383838383838384,0.5656565656565657,0.43686868686868685
OG0004606,0,38.1128843773454,43.863577585550935,0.6774553571428572,0.359375,0.7935267857142857,0.5184151785714286
OG0004606,1,37.90362456713882,47.35649737603473,0.6924803591470258,0.3748597081930415,0.8473625140291807,0.5336700336700336
OG0004606,2,37.87194160768951,47.6345151164961,0.6905027932960894,0.3910614525139665,0.8480446927374301,0.540782122905028
OG0004606,3,33.126351038771254,41.47646743451102,0.6866666666666666,0.36333333333333334,0.8577777777777778,0.525
